FIR_ID,Police Station Name,District,FIR Number,Date & Time of Registration,Type of Information,Date of Occurrence,Place of Occurrence,Complainant Name,Father/Mother's Name,Age,Gender,Address,Contact Number,ID Proof Details,Accused Name,Accused Father's Name,Accused Address,IPC Sections,Nature of Offence,Complaint Body,Property Details,Action Taken,Complainant Signature,Duty Officer Name,Duty Officer Rank,Duty Officer Badge No,Priority,Date/Time,Police Station,Complainant Age,Complainant Gender,Complainant ID Type,Complainant Address,Accused Age,Accused Gender,Accused ID Type,Crime Location,IPC Section,Status,Investigating Officer,Badge ID
,,Ajmer,RJ/AJME/2025/05380,,,,,Upasna Ganesh,,,,,,,Unknown,,,,,"The complainant reports a case of lost property at Lake Pichola, Udaipur. The incident occurred on 2023-12-19 and involved Unknown. IPC section 379 is applicable.",,,,,,,Low,2023-12-19 18:55,Ajmer City,50.0,Male,Voter ID,"Shastri Circle, Udaipur",35.0,Female,PAN,"Lake Pichola, Udaipur",379,Under Investigation,ASI Simon Tailor,96396.0
,,Alwar,RJ/BHIW/2025/05381,,,,,Theodore Tank,,,,,,,Unknown,,"Dargah Bazaar, Ajmer",,,The complainant reports a case of petty theft at Alwar Bypass. The incident occurred on 2023-11-20 and involved Unknown. IPC section 504 is applicable.,,,,,,,Low,2023-11-20 21:15,Bhiwadi,29.0,Female,PAN,"Fort Road, Jaisalmer",51.0,Male,PAN,Alwar Bypass,504,Filed,HC Amruta Shukla,60222.0
,,Jaisalmer,RJ/JAIS/2025/05382,,,,,Frado Toor,,,,,,,Unknown,,,,,The complainant reports a case of verbal abuse at Ajmer Railway Station. The incident occurred on 2025-07-31 and involved Unknown. IPC section 323 is applicable.,,,,,,,Low,2025-07-31 16:54,Jaisalmer HQ,46.0,Male,PAN,"Civil Lines, Kota",34.0,Male,Aadhaar,Ajmer Railway Station,323,Filed,HC Gauri Sanghvi,79798.0
,,Udaipur,RJ/UDAI/2025/05383,,,,,Parth Bawa,,,,,,,Unknown,,"Fort Road, Jaisalmer",,,The complainant reports a case of verbal abuse at Kota Bus Stand. The incident occurred on 2024-01-25 and involved Unknown. IPC section 509 is applicable.,,,,,,,Low,2024-01-25 19:15,Udaipur Central,61.0,Female,Driving License,"Shastri Circle, Udaipur",45.0,Male,PAN,Kota Bus Stand,509,Closed,SI Nimrat Pau,22761.0
,,Jaisalmer,RJ/JAIS/2025/05384,,,,,Onkar Parmer,,,,,,,Unknown,,"Fort Road, Jaisalmer",,,"The complainant reports a case of minor scuffle at Lake Pichola, Udaipur. The incident occurred on 2024-10-05 and involved Unknown. IPC section 379 is applicable.",,,,,,,Low,2024-10-05 22:57,Jaisalmer HQ,40.0,Female,Voter ID,"Civil Lines, Kota",24.0,Female,,"Lake Pichola, Udaipur",379,Closed,Inspector Gunbir Bumb,98829.0
,,Ajmer,RJ/AJME/2025/05385,,,,,Christopher Chakrabarti,,,,,,,Unknown,,"Sector 3, Alwar",,,"The complainant reports a case of domestic dispute at Lake Pichola, Udaipur. The incident occurred on 2024-02-05 and involved Unknown. IPC section 509 is applicable.",,,,,,,Low,2024-02-05 03:27,Ajmer City,38.0,Male,Aadhaar,"Vaishali Nagar, Jaipur",24.0,Male,,"Lake Pichola, Udaipur",509,Closed,SI Qarin Bal,13106.0
,,Jaipur,RJ/JHOT/2025/05386,,,,,Arya Dugar,,,,,,,Unknown,,"Dargah Bazaar, Ajmer",,,The complainant reports a case of lost property at Ajmer Railway Station. The incident occurred on 2024-07-07 and involved Unknown. IPC section 504 is applicable.,,,,,,,Low,2024-07-07 22:17,Jhotwara,21.0,Male,Aadhaar,"Vaishali Nagar, Jaipur",56.0,Male,PAN,Ajmer Railway Station,504,Closed,Inspector Pranav Bhat,71204.0
,,Jaipur,RJ/JHOT/2025/05387,,,,,Ojas Tara,,,,,,,Maya Sibal,,,,,"The complainant reports a case of lost property at Tonk Road, Jaipur. The incident occurred on 2025-05-16 and involved Maya Sibal. IPC section 509 is applicable.",,,,,,,Low,2025-05-16 22:12,Jhotwara,58.0,Female,Voter ID,"MG Road, Bikaner",60.0,Female,PAN,"Tonk Road, Jaipur",509,Under Investigation,HC Qadim Aurora,60933.0
,,Jaipur,RJ/SANG/2025/05388,,,,,Rehaan Johal,,,,,,,Unknown,,"Vaishali Nagar, Jaipur",,,The complainant reports a case of minor scuffle at Alwar Bypass. The incident occurred on 2025-07-04 and involved Unknown. IPC section 379 is applicable.,,,,,,,Low,2025-07-04 20:17,Sanganer,34.0,Female,PAN,"Fort Road, Jaisalmer",30.0,Female,Aadhaar,Alwar Bypass,379,Closed,ASI Gagan Chada,90473.0
,,Jaipur,RJ/JHOT/2025/05389,,,,,Yug Srinivasan,,,,,,,Unknown,,,,,The complainant reports a case of verbal abuse at Bikaner Fort Gate. The incident occurred on 2024-01-30 and involved Unknown. IPC section 504 is applicable.,,,,,,,Low,2024-01-30 07:36,Jhotwara,46.0,Female,Aadhaar,"Malviya Nagar, Jaipur",54.0,Female,PAN,Bikaner Fort Gate,504,Closed,SI Gautami Bahl,14959.0
,,Udaipur,RJ/UDAI/2025/05390,,,,,Samesh Pandey,,,,,,,Teerth Balasubramanian,,"Vaishali Nagar, Jaipur",,,"The complainant reports a case of petty theft at Tonk Road, Jaipur. The incident occurred on 2024-08-21 and involved Teerth Balasubramanian. IPC section 504 is applicable.",,,,,,,Low,2024-08-21 05:08,Udaipur Central,35.0,Male,Voter ID,"MG Road, Bikaner",50.0,Female,PAN,"Tonk Road, Jaipur",504,Filed,HC Dayamai Chanda,73185.0
,,Chittorgarh,RJ/CHIT/2025/05391,,,,,Darsh Jayaraman,,,,,,,Faris Vyas,,"Civil Lines, Kota",,,The complainant reports a case of lost property at Ajmer Railway Station. The incident occurred on 2024-04-07 and involved Faris Vyas. IPC section 323 is applicable.,,,,,,,Low,2024-04-07 05:57,Chittorgarh Rural,52.0,Female,Voter ID,"Shastri Circle, Udaipur",58.0,Male,PAN,Ajmer Railway Station,323,Closed,ASI Charita Patla,33149.0
,,Jaipur,RJ/SANG/2025/05392,,,,,Yauvani Jain,,,,,,,Yashica Bhargava,,,,,"The complainant reports a case of verbal abuse at Lake Pichola, Udaipur. The incident occurred on 2024-02-15 and involved Yashica Bhargava. IPC section 504 is applicable.",,,,,,,Low,2024-02-15 16:26,Sanganer,42.0,Male,Voter ID,"MG Road, Bikaner",58.0,Female,PAN,"Lake Pichola, Udaipur",504,Filed,SI Sneha Koshy,35309.0
,,Chittorgarh,RJ/CHIT/2025/05393,,,,,Chandresh Mody,,,,,,,Onveer Chakrabarti,,"Fort Road, Jaisalmer",,,The complainant reports a case of lost property at Ajmer Railway Station. The incident occurred on 2025-02-24 and involved Onveer Chakrabarti. IPC section 279 is applicable.,,,,,,,Low,2025-02-24 15:16,Chittorgarh Rural,33.0,Female,Driving License,"Vaishali Nagar, Jaipur",59.0,Female,PAN,Ajmer Railway Station,279,Closed,SI Vedant Kannan,54265.0
,,Jaipur,RJ/SANG/2025/05394,,,,,Tanish Chana,,,,,,,Jeevika Cherian,,"Vaishali Nagar, Jaipur",,,The complainant reports a case of lost property at Alwar Bypass. The incident occurred on 2024-09-03 and involved Jeevika Cherian. IPC section 504 is applicable.,,,,,,,Low,2024-09-03 12:34,Sanganer,43.0,Male,PAN,"Fort Road, Jaisalmer",52.0,Male,,Alwar Bypass,504,Closed,SI Lekha Sur,71763.0
,,Jaipur,RJ/SANG/2025/05395,,,,,Lila Bansal,,,,,,,Krisha Bhat,,"Vaishali Nagar, Jaipur",,,The complainant reports a case of lost property at Alwar Bypass. The incident occurred on 2024-08-06 and involved Krisha Bhat. IPC section 279 is applicable.,,,,,,,Low,2024-08-06 03:41,Sanganer,33.0,Male,Aadhaar,"Dargah Bazaar, Ajmer",37.0,Male,PAN,Alwar Bypass,279,Filed,ASI Chatresh Varkey,18271.0
,,Udaipur,RJ/UDAI/2025/05396,,,,,Xiti Parikh,,,,,,,Maanas Sandhu,,"Sector 3, Alwar",,,"The complainant reports a case of lost property at Lake Pichola, Udaipur. The incident occurred on 2024-06-14 and involved Maanas Sandhu. IPC section 379 is applicable.",,,,,,,Low,2024-06-14 04:25,Udaipur Central,39.0,Female,Voter ID,"Vaishali Nagar, Jaipur",54.0,Male,PAN,"Lake Pichola, Udaipur",379,Filed,Inspector Kevin Patla,18286.0
,,Jaipur,RJ/TONK/2025/05397,,,,,Gautam Boase,,,,,,,Shivani Shroff,,,,,The complainant reports a case of lost property at Alwar Bypass. The incident occurred on 2024-01-21 and involved Shivani Shroff. IPC section 379 is applicable.,,,,,,,Low,2024-01-21 16:49,Tonk Road,27.0,Female,PAN,"Civil Lines, Kota",46.0,Male,,Alwar Bypass,379,Under Investigation,ASI Maya Kumer,12048.0
,,Jaipur,RJ/JHOT/2025/05398,,,,,Shivansh Yadav,,,,,,,Shaurya Ratti,,"Fort Road, Jaisalmer",,,"The complainant reports a case of minor scuffle at Lake Pichola, Udaipur. The incident occurred on 2024-07-09 and involved Shaurya Ratti. IPC section 504 is applicable.",,,,,,,Low,2024-07-09 02:07,Jhotwara,18.0,Male,PAN,"Vaishali Nagar, Jaipur",55.0,Female,PAN,"Lake Pichola, Udaipur",504,Under Investigation,Inspector Ekaraj Chad,78562.0
,,Udaipur,RJ/UDAI/2025/05399,,,,,Dhruv Pradhan,,,,,,,Hiral Murty,,"Shastri Circle, Udaipur",,,"The complainant reports a case of domestic dispute at Tonk Road, Jaipur. The incident occurred on 2025-02-27 and involved Hiral Murty. IPC section 323 is applicable.",,,,,,,Low,2025-02-27 04:01,Udaipur Central,33.0,Male,Aadhaar,"Dargah Bazaar, Ajmer",57.0,Male,,"Tonk Road, Jaipur",323,Filed,ASI George Walla,35153.0
,,Bikaner,RJ/BIKA/2025/05400,,,,,David Upadhyay,,,,,,,Ubika Bali,,,,,The complainant reports a case of lost property at Bikaner Fort Gate. The incident occurred on 2024-07-23 and involved Ubika Bali. IPC section 504 is applicable.,,,,,,,Low,2024-07-23 07:46,Bikaner East,24.0,Female,PAN,"Fort Road, Jaisalmer",60.0,Male,PAN,Bikaner Fort Gate,504,Filed,HC Lekha Sane,75210.0
,,Ajmer,RJ/AJME/2025/05401,,,,,David Seth,,,,,,,Unknown,,"Fort Road, Jaisalmer",,,The complainant reports a case of lost property at Bikaner Fort Gate. The incident occurred on 2024-06-07 and involved Unknown. IPC section 279 is applicable.,,,,,,,Low,2024-06-07 13:40,Ajmer City,60.0,Male,Aadhaar,"Civil Lines, Kota",45.0,Female,PAN,Bikaner Fort Gate,279,Filed,SI Owen Khalsa,80432.0
,,Ajmer,RJ/AJME/2025/05402,,,,,Lajita Solanki,,,,,,,Laban Chadha,,"MG Road, Bikaner",,,"The complainant reports a case of minor scuffle at Lake Pichola, Udaipur. The incident occurred on 2025-02-27 and involved Laban Chadha. IPC section 509 is applicable.",,,,,,,Low,2025-02-27 08:23,Ajmer City,19.0,Female,Aadhaar,"Vaishali Nagar, Jaipur",64.0,Female,,"Lake Pichola, Udaipur",509,Filed,SI Upadhriti Menon,52746.0
,,Jaipur,RJ/JHOT/2025/05403,,,,,Gaurangi Pall,,,,,,,Jairaj Maharaj,,"MG Road, Bikaner",,,The complainant reports a case of minor scuffle at Kota Bus Stand. The incident occurred on 2025-09-03 and involved Jairaj Maharaj. IPC section 504 is applicable.,,,,,,,Low,2025-09-03 20:55,Jhotwara,33.0,Female,PAN,"MG Road, Bikaner",22.0,Female,,Kota Bus Stand,504,Under Investigation,HC Ikshita Prabhu,33338.0
,,Alwar,RJ/BHIW/2025/05404,,,,,Ekbal Nair,,,,,,,Jacob Sundaram,,,,,The complainant reports a case of petty theft at Ajmer Railway Station. The incident occurred on 2025-06-23 and involved Jacob Sundaram. IPC section 279 is applicable.,,,,,,,Low,2025-06-23 12:51,Bhiwadi,26.0,Female,PAN,"Civil Lines, Kota",30.0,Female,Aadhaar,Ajmer Railway Station,279,Under Investigation,ASI Prisha Salvi,24563.0
,,Kota,RJ/KOTA/2025/05405,,,,,Vedant Puri,,,,,,,Nitara Parikh,,"Dargah Bazaar, Ajmer",,,"The complainant reports a case of petty theft at Lake Pichola, Udaipur. The incident occurred on 2025-03-27 and involved Nitara Parikh. IPC section 379 is applicable.",,,,,,,Low,2025-03-27 12:03,Kota South,44.0,Male,Voter ID,"Sector 3, Alwar",56.0,Male,,"Lake Pichola, Udaipur",379,Closed,SI Vansha Dutta,63961.0
,,Kota,RJ/KOTA/2025/05406,,,,,Varenya Narang,,,,,,,Unknown,,"Sector 3, Alwar",,,The complainant reports a case of petty theft at Kota Bus Stand. The incident occurred on 2024-07-05 and involved Unknown. IPC section 504 is applicable.,,,,,,,Low,2024-07-05 05:29,Kota South,31.0,Female,Driving License,"Shastri Circle, Udaipur",45.0,Male,Aadhaar,Kota Bus Stand,504,Filed,SI Vamakshi Bala,64758.0
,,Jaipur,RJ/SANG/2025/05407,,,,,Vritti Raval,,,,,,,Ansh Bhatnagar,,"Vaishali Nagar, Jaipur",,,The complainant reports a case of petty theft at Bikaner Fort Gate. The incident occurred on 2025-08-02 and involved Ansh Bhatnagar. IPC section 279 is applicable.,,,,,,,Low,2025-08-02 01:28,Sanganer,48.0,Male,Driving License,"MG Road, Bikaner",62.0,Male,PAN,Bikaner Fort Gate,279,Filed,HC Robert Kunda,38574.0
,,Alwar,RJ/BHIW/2025/05408,,,,,Gautami Suri,,,,,,,Naksh Gaba,,"Malviya Nagar, Jaipur",,,"The complainant reports a case of verbal abuse at Lake Pichola, Udaipur. The incident occurred on 2024-07-10 and involved Naksh Gaba. IPC section 323 is applicable.",,,,,,,Low,2024-07-10 13:53,Bhiwadi,36.0,Male,Aadhaar,"Malviya Nagar, Jaipur",37.0,Male,,"Lake Pichola, Udaipur",323,Under Investigation,HC Amrita Pradhan,34241.0
,,Jaisalmer,RJ/JAIS/2025/05409,,,,,Yashoda Rajagopal,,,,,,,Omisha Kakar,,"Shastri Circle, Udaipur",,,The complainant reports a case of petty theft at Kota Bus Stand. The incident occurred on 2024-12-06 and involved Omisha Kakar. IPC section 379 is applicable.,,,,,,,Low,2024-12-06 14:48,Jaisalmer HQ,47.0,Male,Aadhaar,"MG Road, Bikaner",39.0,Male,PAN,Kota Bus Stand,379,Filed,ASI Yashoda Krishna,99740.0
,,Chittorgarh,RJ/CHIT/2025/05410,,,,,Urishilla Bhalla,,,,,,,Unknown,,,,,The complainant reports a case of domestic dispute at Bikaner Fort Gate. The incident occurred on 2024-03-02 and involved Unknown. IPC section 504 is applicable.,,,,,,,Low,2024-03-02 15:47,Chittorgarh Rural,39.0,Male,Voter ID,"Malviya Nagar, Jaipur",41.0,Female,,Bikaner Fort Gate,504,Closed,SI Dayita Kapoor,83499.0
,,Alwar,RJ/ALWA/2025/05411,,,,,Anita Saran,,,,,,,Madhavi Ramaswamy,,"Civil Lines, Kota",,,The complainant reports a case of domestic dispute at Kota Bus Stand. The incident occurred on 2024-09-30 and involved Madhavi Ramaswamy. IPC section 509 is applicable.,,,,,,,Low,2024-09-30 05:54,Alwar City,26.0,Female,PAN,"Vaishali Nagar, Jaipur",65.0,Male,,Kota Bus Stand,509,Filed,HC Kashvi Mann,46325.0
,,Jaipur,RJ/JHOT/2025/05412,,,,,Hemal Oza,,,,,,,Yasti Dube,,"Shastri Circle, Udaipur",,,The complainant reports a case of verbal abuse at Ajmer Railway Station. The incident occurred on 2024-08-25 and involved Yasti Dube. IPC section 379 is applicable.,,,,,,,Low,2024-08-25 16:27,Jhotwara,41.0,Female,Driving License,"Fort Road, Jaisalmer",25.0,Female,,Ajmer Railway Station,379,Under Investigation,SI Abeer Sahni,34687.0
,,Jaipur,RJ/JHOT/2025/05413,,,,,Priya Mukhopadhyay,,,,,,,Vivaan Sehgal,,,,,"The complainant reports a case of minor scuffle at Lake Pichola, Udaipur. The incident occurred on 2025-02-09 and involved Vivaan Sehgal. IPC section 323 is applicable.",,,,,,,Low,2025-02-09 12:35,Jhotwara,23.0,Female,PAN,"Shastri Circle, Udaipur",22.0,Male,Aadhaar,"Lake Pichola, Udaipur",323,Closed,ASI Upadhriti Barman,78247.0
,,Jaipur,RJ/SANG/2025/05414,,,,,Dayita Hegde,,,,,,,Fiyaz Warrior,,,,,The complainant reports a case of lost property at Kota Bus Stand. The incident occurred on 2024-01-30 and involved Fiyaz Warrior. IPC section 504 is applicable.,,,,,,,Low,2024-01-30 11:57,Sanganer,36.0,Female,PAN,"Fort Road, Jaisalmer",46.0,Male,PAN,Kota Bus Stand,504,Closed,Inspector Inaya Pandya,63961.0
,,Alwar,RJ/BHIW/2025/05415,,,,,Chandresh Prabhu,,,,,,,Qasim Sibal,,,,,The complainant reports a case of domestic dispute at Alwar Bypass. The incident occurred on 2024-10-08 and involved Qasim Sibal. IPC section 504 is applicable.,,,,,,,Low,2024-10-08 16:07,Bhiwadi,59.0,Female,Driving License,"Fort Road, Jaisalmer",54.0,Male,PAN,Alwar Bypass,504,Filed,Inspector Teerth Bhandari,47767.0
,,Ajmer,RJ/AJME/2025/05416,,,,,Oviya Saha,,,,,,,Geetika Chad,,"Dargah Bazaar, Ajmer",,,"The complainant reports a case of minor scuffle at Tonk Road, Jaipur. The incident occurred on 2024-07-07 and involved Geetika Chad. IPC section 504 is applicable.",,,,,,,Low,2024-07-07 03:56,Ajmer City,40.0,Female,Driving License,"Dargah Bazaar, Ajmer",28.0,Female,Aadhaar,"Tonk Road, Jaipur",504,Closed,SI Lavanya Chad,51500.0
,,Ajmer,RJ/AJME/2025/05417,,,,,Qasim Chowdhury,,,,,,,Unknown,,"Civil Lines, Kota",,,The complainant reports a case of minor scuffle at Alwar Bypass. The incident occurred on 2024-09-21 and involved Unknown. IPC section 509 is applicable.,,,,,,,Low,2024-09-21 15:44,Ajmer City,46.0,Female,Voter ID,"Dargah Bazaar, Ajmer",63.0,Male,,Alwar Bypass,509,Under Investigation,ASI Nisha Chacko,79945.0
,,Jaipur,RJ/JHOT/2025/05418,,,,,Finn Rana,,,,,,,Neha Sheth,,"Civil Lines, Kota",,,The complainant reports a case of domestic dispute at Ajmer Railway Station. The incident occurred on 2024-06-13 and involved Neha Sheth. IPC section 323 is applicable.,,,,,,,Low,2024-06-13 08:11,Jhotwara,19.0,Female,Driving License,"Dargah Bazaar, Ajmer",38.0,Male,Aadhaar,Ajmer Railway Station,323,Closed,ASI Samarth Kapadia,84086.0
,,Kota,RJ/KOTA/2025/05419,,,,,Upasna Jain,,,,,,,Unknown,,,,,The complainant reports a case of petty theft at Alwar Bypass. The incident occurred on 2024-04-16 and involved Unknown. IPC section 504 is applicable.,,,,,,,Low,2024-04-16 04:50,Kota South,39.0,Male,Driving License,"Malviya Nagar, Jaipur",53.0,Male,PAN,Alwar Bypass,504,Under Investigation,Inspector Mitali Kant,22121.0
,,Jaipur,RJ/SANG/2025/05420,,,,,Ishaan Trivedi,,,,,,,Unknown,,"Vaishali Nagar, Jaipur",,,"The complainant reports a case of petty theft at Lake Pichola, Udaipur. The incident occurred on 2024-01-20 and involved Unknown. IPC section 323 is applicable.",,,,,,,Low,2024-01-20 05:58,Sanganer,56.0,Male,PAN,"Shastri Circle, Udaipur",23.0,Female,,"Lake Pichola, Udaipur",323,Closed,HC Vanya Munshi,51649.0
,,Chittorgarh,RJ/CHIT/2025/05421,,,,,Girindra Kunda,,,,,,,Unknown,,"Shastri Circle, Udaipur",,,The complainant reports a case of domestic dispute at Ajmer Railway Station. The incident occurred on 2025-03-11 and involved Unknown. IPC section 509 is applicable.,,,,,,,Low,2025-03-11 07:35,Chittorgarh Rural,50.0,Male,Voter ID,"MG Road, Bikaner",45.0,Female,PAN,Ajmer Railway Station,509,Filed,HC Yatan Sampath,83535.0
,,Alwar,RJ/ALWA/2025/05422,,,,,Aarnav Wason,,,,,,,Unknown,,"Dargah Bazaar, Ajmer",,,"The complainant reports a case of petty theft at Tonk Road, Jaipur. The incident occurred on 2024-04-12 and involved Unknown. IPC section 379 is applicable.",,,,,,,Low,2024-04-12 00:00,Alwar City,64.0,Female,Driving License,"Fort Road, Jaisalmer",64.0,Female,,"Tonk Road, Jaipur",379,Under Investigation,ASI Lakshmi Shanker,37234.0
,,Kota,RJ/KOTA/2025/05423,,,,,Kai Ratti,,,,,,,Unknown,,,,,"The complainant reports a case of verbal abuse at Lake Pichola, Udaipur. The incident occurred on 2024-12-12 and involved Unknown. IPC section 379 is applicable.",,,,,,,Low,2024-12-12 11:59,Kota South,51.0,Female,Aadhaar,"MG Road, Bikaner",44.0,Female,PAN,"Lake Pichola, Udaipur",379,Under Investigation,ASI Timothy Jain,34380.0
,,Jaipur,RJ/TONK/2025/05424,,,,,Shravya Nanda,,,,,,,Pranit Choudhary,,"Sector 3, Alwar",,,"The complainant reports a case of lost property at Lake Pichola, Udaipur. The incident occurred on 2024-11-28 and involved Pranit Choudhary. IPC section 279 is applicable.",,,,,,,Low,2024-11-28 09:43,Tonk Road,53.0,Female,Aadhaar,"Shastri Circle, Udaipur",37.0,Female,,"Lake Pichola, Udaipur",279,Closed,Inspector Balveer Virk,49343.0
,,Jaisalmer,RJ/JAIS/2025/05425,,,,,Rachit Sarma,,,,,,,Unknown,,,,,"The complainant reports a case of domestic dispute at Tonk Road, Jaipur. The incident occurred on 2024-01-11 and involved Unknown. IPC section 323 is applicable.",,,,,,,Low,2024-01-11 15:02,Jaisalmer HQ,48.0,Male,Voter ID,"MG Road, Bikaner",62.0,Male,Aadhaar,"Tonk Road, Jaipur",323,Under Investigation,Inspector Wishi Bal,86161.0
,,Chittorgarh,RJ/CHIT/2025/05426,,,,,Dhriti Tiwari,,,,,,,Maanas Vohra,,,,,The complainant reports a case of lost property at Ajmer Railway Station. The incident occurred on 2025-08-24 and involved Maanas Vohra. IPC section 504 is applicable.,,,,,,,Low,2025-08-24 06:41,Chittorgarh Rural,45.0,Female,Driving License,"Vaishali Nagar, Jaipur",64.0,Male,PAN,Ajmer Railway Station,504,Under Investigation,HC Harita Bhavsar,27759.0
,,Ajmer,RJ/AJME/2025/05427,,,,,Varenya Nayak,,,,,,,Joshua Wali,,,,,"The complainant reports a case of lost property at Lake Pichola, Udaipur. The incident occurred on 2024-08-22 and involved Joshua Wali. IPC section 379 is applicable.",,,,,,,Low,2024-08-22 20:35,Ajmer City,21.0,Female,Voter ID,"MG Road, Bikaner",40.0,Male,PAN,"Lake Pichola, Udaipur",379,Closed,ASI Charan Mitter,22387.0
,,Ajmer,RJ/AJME/2025/05428,,,,,Rushil Baria,,,,,,,Unknown,,"Civil Lines, Kota",,,"The complainant reports a case of minor scuffle at Lake Pichola, Udaipur. The incident occurred on 2024-08-11 and involved Unknown. IPC section 279 is applicable.",,,,,,,Low,2024-08-11 00:36,Ajmer City,52.0,Female,Voter ID,"Shastri Circle, Udaipur",62.0,Female,Aadhaar,"Lake Pichola, Udaipur",279,Under Investigation,Inspector Qarin Banik,58891.0
,,Udaipur,RJ/UDAI/2025/05429,,,,,Pranav Nair,,,,,,,Unknown,,"Vaishali Nagar, Jaipur",,,"The complainant reports a case of verbal abuse at Tonk Road, Jaipur. The incident occurred on 2025-04-20 and involved Unknown. IPC section 323 is applicable.",,,,,,,Low,2025-04-20 02:00,Udaipur Central,39.0,Male,Aadhaar,"Sector 3, Alwar",32.0,Male,,"Tonk Road, Jaipur",323,Filed,SI Rachana Sahota,27200.0
,,Kota,RJ/KOTA/2025/05430,,,,,Mekhala Batta,,,,,,,Liam Grover,,"Malviya Nagar, Jaipur",,,"The complainant reports a case of lost property at Lake Pichola, Udaipur. The incident occurred on 2025-04-29 and involved Liam Grover. IPC section 504 is applicable.",,,,,,,Low,2025-04-29 07:15,Kota South,40.0,Female,Voter ID,"Dargah Bazaar, Ajmer",56.0,Female,Aadhaar,"Lake Pichola, Udaipur",504,Under Investigation,ASI Vrishti Munshi,39697.0
,,Ajmer,RJ/AJME/2025/05431,,,,,Onveer Date,,,,,,,Wyatt Gopal,,"MG Road, Bikaner",,,"The complainant reports a case of lost property at Tonk Road, Jaipur. The incident occurred on 2024-08-07 and involved Wyatt Gopal. IPC section 504 is applicable.",,,,,,,Low,2024-08-07 05:05,Ajmer City,31.0,Male,Aadhaar,"MG Road, Bikaner",25.0,Male,Aadhaar,"Tonk Road, Jaipur",504,Closed,SI Jalsa Sheth,96479.0
,,Chittorgarh,RJ/CHIT/2025/05432,,,,,Jairaj Merchant,,,,,,,Unknown,,"Sector 3, Alwar",,,"The complainant reports a case of petty theft at Lake Pichola, Udaipur. The incident occurred on 2025-05-01 and involved Unknown. IPC section 504 is applicable.",,,,,,,Low,2025-05-01 05:06,Chittorgarh Rural,21.0,Female,Aadhaar,"Shastri Circle, Udaipur",37.0,Male,Aadhaar,"Lake Pichola, Udaipur",504,Filed,Inspector Shivani Gola,13835.0
